Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
novobiocin	37	ug/mL	2022-03-11	F4	5111	120	TRUE	2	12318.9	0.1081	icontrol
urea	227	mM	2022-03-11	F5	5111	100	TRUE	2	12318.9	0.133	icontrol
vancomycin	56	ug/mL	2022-03-11	F6	5111	50	TRUE	2	12318.9	0.1533	icontrol
none	0		2022-03-11	F7	5142	NA	TRUE	2	12318.9	0.1396	icontrol
ampicillin	6	ug/mL	2022-03-11	F8	5142	4	TRUE	2	12318.9	0.0999	icontrol
mecillinam	32	ng/mL	2022-03-11	F9	5142	120	TRUE	2	12318.9	0.1032	icontrol
novobiocin	37	ug/mL	2022-03-11	F10	5142	120	TRUE	2	12318.9	0.1173	icontrol
urea	227	mM	2022-03-11	F11	5142	100	TRUE	2	12318.9	0.1463	icontrol
vancomycin	56	ug/mL	2022-03-11	F12	5142	50	TRUE	2	12318.9	0.1412	icontrol
none	0		2022-03-11	G1	5111	NA	TRUE	3	12318.9	0.1747	icontrol
ampicillin	6	ug/mL	2022-03-11	G2	5111	4	TRUE	3	12318.9	0.0905	icontrol
mecillinam	32	ng/mL	2022-03-11	G3	5111	120	TRUE	3	12318.9	0.0995	icontrol
novobiocin	37	ug/mL	2022-03-11	G4	5111	120	TRUE	3	12318.9	0.0972	icontrol
urea	227	mM	2022-03-11	G5	5111	100	TRUE	3	12318.9	0.1661	icontrol
vancomycin	56	ug/mL	2022-03-11	G6	5111	50	TRUE	3	12318.9	0.1387	icontrol
none	0		2022-03-11	G7	5142	NA	TRUE	3	12318.9	0.1539	icontrol
ampicillin	6	ug/mL	2022-03-11	G8	5142	4	TRUE	3	12318.9	0.1022	icontrol
mecillinam	32	ng/mL	2022-03-11	G9	5142	120	TRUE	3	12318.9	0.1047	icontrol
novobiocin	37	ug/mL	2022-03-11	G10	5142	120	TRUE	3	12318.9	0.1156	icontrol
urea	227	mM	2022-03-11	G11	5142	100	TRUE	3	12318.9	0.1558	icontrol
vancomycin	56	ug/mL	2022-03-11	G12	5142	50	TRUE	3	12318.9	0.1431	icontrol
none	0		2022-03-11	H1	5111	NA	TRUE	4	12318.9	0.1841	icontrol
ampicillin	6	ug/mL	2022-03-11	H2	5111	4	TRUE	4	12318.9	0.094	icontrol
mecillinam	32	ng/mL	2022-03-11	H3	5111	120	TRUE	4	12318.9	0.1056	icontrol
novobiocin	37	ug/mL	2022-03-11	H4	5111	120	TRUE	4	12318.9	0.1028	icontrol
urea	227	mM	2022-03-11	H5	5111	100	TRUE	4	12318.9	0.1191	icontrol
vancomycin	56	ug/mL	2022-03-11	H6	5111	50	TRUE	4	12318.9	0.1209	icontrol
none	0		2022-03-11	H7	5142	NA	TRUE	4	12318.9	0.1385	icontrol
ampicillin	6	ug/mL	2022-03-11	H8	5142	4	TRUE	4	12318.9	0.1	icontrol
mecillinam	32	ng/mL	2022-03-11	H9	5142	120	TRUE	4	12318.9	0.1029	icontrol
novobiocin	37	ug/mL	2022-03-11	H10	5142	120	TRUE	4	12318.9	0.1147	icontrol
urea	227	mM	2022-03-11	H11	5142	100	TRUE	4	12318.9	0.1272	icontrol
vancomycin	56	ug/mL	2022-03-11	H12	5142	50	TRUE	4	12318.9	0.1358	icontrol
none	0		2022-03-11	A1	5111	NA	FALSE	1	13198.8	0.2828	icontrol
ampicillin	6	ug/mL	2022-03-11	A2	5111	4	FALSE	1	13198.8	0.0952	icontrol
mecillinam	32	ng/mL	2022-03-11	A3	5111	120	FALSE	1	13198.8	0.122	icontrol
novobiocin	37	ug/mL	2022-03-11	A4	5111	120	FALSE	1	13198.8	0.1096	icontrol
urea	227	mM	2022-03-11	A5	5111	100	FALSE	1	13198.8	0.2543	icontrol
vancomycin	56	ug/mL	2022-03-11	A6	5111	50	FALSE	1	13198.8	0.1552	icontrol
none	0		2022-03-11	A7	5142	NA	FALSE	1	13198.8	0.2574	icontrol
ampicillin	6	ug/mL	2022-03-11	A8	5142	4	FALSE	1	13198.8	0.113	icontrol
mecillinam	32	ng/mL	2022-03-11	A9	5142	120	FALSE	1	13198.8	0.1085	icontrol
novobiocin	37	ug/mL	2022-03-11	A10	5142	120	FALSE	1	13198.8	0.1133	icontrol
urea	227	mM	2022-03-11	A11	5142	100	FALSE	1	13198.8	0.2426	icontrol
vancomycin	56	ug/mL	2022-03-11	A12	5142	50	FALSE	1	13198.8	0.2051	icontrol
none	0		2022-03-11	B1	5111	NA	FALSE	2	13198.8	0.2728	icontrol
ampicillin	6	ug/mL	2022-03-11	B2	5111	4	FALSE	2	13198.8	0.0935	icontrol
mecillinam	32	ng/mL	2022-03-11	B3	5111	120	FALSE	2	13198.8	0.114	icontrol
novobiocin	37	ug/mL	2022-03-11	B4	5111	120	FALSE	2	13198.8	0.1115	icontrol
urea	227	mM	2022-03-11	B5	5111	100	FALSE	2	13198.8	0.2419	icontrol
vancomycin	56	ug/mL	2022-03-11	B6	5111	50	FALSE	2	13198.8	0.191	icontrol
none	0		2022-03-11	B7	5142	NA	FALSE	2	13198.8	0.2846	icontrol
ampicillin	6	ug/mL	2022-03-11	B8	5142	4	FALSE	2	13198.8	0.1004	icontrol
mecillinam	32	ng/mL	2022-03-11	B9	5142	120	FALSE	2	13198.8	0.2676	icontrol
novobiocin	37	ug/mL	2022-03-11	B10	5142	120	FALSE	2	13198.8	0.1272	icontrol
urea	227	mM	2022-03-11	B11	5142	100	FALSE	2	13198.8	0.2265	icontrol
vancomycin	56	ug/mL	2022-03-11	B12	5142	50	FALSE	2	13198.8	0.1945	icontrol
none	0		2022-03-11	C1	5111	NA	FALSE	3	13198.8	0.2416	icontrol
ampicillin	6	ug/mL	2022-03-11	C2	5111	4	FALSE	3	13198.8	0.0965	icontrol
mecillinam	32	ng/mL	2022-03-11	C3	5111	120	FALSE	3	13198.8	0.1187	icontrol
novobiocin	37	ug/mL	2022-03-11	C4	5111	120	FALSE	3	13198.8	0.1092	icontrol
urea	227	mM	2022-03-11	C5	5111	100	FALSE	3	13198.8	0.2335	icontrol
vancomycin	56	ug/mL	2022-03-11	C6	5111	50	FALSE	3	13198.8	0.1944	icontrol
none	0		2022-03-11	C7	5142	NA	FALSE	3	13198.8	0.2593	icontrol
ampicillin	6	ug/mL	2022-03-11	C8	5142	4	FALSE	3	13198.8	0.1022	icontrol
mecillinam	32	ng/mL	2022-03-11	C9	5142	120	FALSE	3	13198.8	0.1111	icontrol
novobiocin	37	ug/mL	2022-03-11	C10	5142	120	FALSE	3	13198.8	0.1262	icontrol
urea	227	mM	2022-03-11	C11	5142	100	FALSE	3	13198.8	0.2094	icontrol
vancomycin	56	ug/mL	2022-03-11	C12	5142	50	FALSE	3	13198.8	0.1722	icontrol
none	0		2022-03-11	D1	5111	NA	FALSE	4	13198.8	0.2122	icontrol
ampicillin	6	ug/mL	2022-03-11	D2	5111	4	FALSE	4	13198.8	0.0976	icontrol
mecillinam	32	ng/mL	2022-03-11	D3	5111	120	FALSE	4	13198.8	0.1152	icontrol
novobiocin	37	ug/mL	2022-03-11	D4	5111	120	FALSE	4	13198.8	0.1067	icontrol
urea	227	mM	2022-03-11	D5	5111	100	FALSE	4	13198.8	0.24	icontrol
vancomycin	56	ug/mL	2022-03-11	D6	5111	50	FALSE	4	13198.8	0.1853	icontrol
none	0		2022-03-11	D7	5142	NA	FALSE	4	13198.8	0.1869	icontrol
ampicillin	6	ug/mL	2022-03-11	D8	5142	4	FALSE	4	13198.8	0.102	icontrol
mecillinam	32	ng/mL	2022-03-11	D9	5142	120	FALSE	4	13198.8	0.109	icontrol
novobiocin	37	ug/mL	2022-03-11	D10	5142	120	FALSE	4	13198.8	0.1254	icontrol
urea	227	mM	2022-03-11	D11	5142	100	FALSE	4	13198.8	0.1907	icontrol
vancomycin	56	ug/mL	2022-03-11	D12	5142	50	FALSE	4	13198.8	0.1604	icontrol
none	0		2022-03-11	E1	5111	NA	TRUE	1	13198.8	0.2005	icontrol
ampicillin	6	ug/mL	2022-03-11	E2	5111	4	TRUE	1	13198.8	0.0951	icontrol
mecillinam	32	ng/mL	2022-03-11	E3	5111	120	TRUE	1	13198.8	0.1169	icontrol
novobiocin	37	ug/mL	2022-03-11	E4	5111	120	TRUE	1	13198.8	0.1103	icontrol
urea	227	mM	2022-03-11	E5	5111	100	TRUE	1	13198.8	0.1694	icontrol
vancomycin	56	ug/mL	2022-03-11	E6	5111	50	TRUE	1	13198.8	0.2473	icontrol
none	0		2022-03-11	E7	5142	NA	TRUE	1	13198.8	0.1667	icontrol
ampicillin	6	ug/mL	2022-03-11	E8	5142	4	TRUE	1	13198.8	0.096	icontrol
mecillinam	32	ng/mL	2022-03-11	E9	5142	120	TRUE	1	13198.8	0.107	icontrol
novobiocin	37	ug/mL	2022-03-11	E10	5142	120	TRUE	1	13198.8	0.126	icontrol
urea	227	mM	2022-03-11	E11	5142	100	TRUE	1	13198.8	0.1942	icontrol
vancomycin	56	ug/mL	2022-03-11	E12	5142	50	TRUE	1	13198.8	0.1556	icontrol
none	0		2022-03-11	F1	5111	NA	TRUE	2	13198.8	0.2298	icontrol
ampicillin	6	ug/mL	2022-03-11	F2	5111	4	TRUE	2	13198.8	0.0937	icontrol
mecillinam	32	ng/mL	2022-03-11	F3	5111	120	TRUE	2	13198.8	0.109	icontrol
novobiocin	37	ug/mL	2022-03-11	F4	5111	120	TRUE	2	13198.8	0.1138	icontrol
urea	227	mM	2022-03-11	F5	5111	100	TRUE	2	13198.8	0.1582	icontrol
vancomycin	56	ug/mL	2022-03-11	F6	5111	50	TRUE	2	13198.8	0.1837	icontrol
none	0		2022-03-11	F7	5142	NA	TRUE	2	13198.8	0.1729	icontrol
ampicillin	6	ug/mL	2022-03-11	F8	5142	4	TRUE	2	13198.8	0.0998	icontrol
mecillinam	32	ng/mL	2022-03-11	F9	5142	120	TRUE	2	13198.8	0.105	icontrol
novobiocin	37	ug/mL	2022-03-11	F10	5142	120	TRUE	2	13198.8	0.1244	icontrol
urea	227	mM	2022-03-11	F11	5142	100	TRUE	2	13198.8	0.1758	icontrol
vancomycin	56	ug/mL	2022-03-11	F12	5142	50	TRUE	2	13198.8	0.1674	icontrol
none	0		2022-03-11	G1	5111	NA	TRUE	3	13198.8	0.2208	icontrol
ampicillin	6	ug/mL	2022-03-11	G2	5111	4	TRUE	3	13198.8	0.0906	icontrol
mecillinam	32	ng/mL	2022-03-11	G3	5111	120	TRUE	3	13198.8	0.1017	icontrol
novobiocin	37	ug/mL	2022-03-11	G4	5111	120	TRUE	3	13198.8	0.0998	icontrol
urea	227	mM	2022-03-11	G5	5111	100	TRUE	3	13198.8	0.2035	icontrol
vancomycin	56	ug/mL	2022-03-11	G6	5111	50	TRUE	3	13198.8	0.163	icontrol
none	0		2022-03-11	G7	5142	NA	TRUE	3	13198.8	0.1898	icontrol
ampicillin	6	ug/mL	2022-03-11	G8	5142	4	TRUE	3	13198.8	0.1028	icontrol
mecillinam	32	ng/mL	2022-03-11	G9	5142	120	TRUE	3	13198.8	0.1059	icontrol
novobiocin	37	ug/mL	2022-03-11	G10	5142	120	TRUE	3	13198.8	0.1232	icontrol
urea	227	mM	2022-03-11	G11	5142	100	TRUE	3	13198.8	0.1911	icontrol
vancomycin	56	ug/mL	2022-03-11	G12	5142	50	TRUE	3	13198.8	0.1736	icontrol
none	0		2022-03-11	H1	5111	NA	TRUE	4	13198.8	0.2182	icontrol
ampicillin	6	ug/mL	2022-03-11	H2	5111	4	TRUE	4	13198.8	0.0936	icontrol
mecillinam	32	ng/mL	2022-03-11	H3	5111	120	TRUE	4	13198.8	0.1095	icontrol
novobiocin	37	ug/mL	2022-03-11	H4	5111	120	TRUE	4	13198.8	0.1056	icontrol
urea	227	mM	2022-03-11	H5	5111	100	TRUE	4	13198.8	0.1347	icontrol
vancomycin	56	ug/mL	2022-03-11	H6	5111	50	TRUE	4	13198.8	0.1363	icontrol
none	0		2022-03-11	H7	5142	NA	TRUE	4	13198.8	0.1654	icontrol
ampicillin	6	ug/mL	2022-03-11	H8	5142	4	TRUE	4	13198.8	0.1008	icontrol
mecillinam	32	ng/mL	2022-03-11	H9	5142	120	TRUE	4	13198.8	0.1038	icontrol
novobiocin	37	ug/mL	2022-03-11	H10	5142	120	TRUE	4	13198.8	0.1219	icontrol
urea	227	mM	2022-03-11	H11	5142	100	TRUE	4	13198.8	0.1485	icontrol
vancomycin	56	ug/mL	2022-03-11	H12	5142	50	TRUE	4	13198.8	0.1599	icontrol
none	0		2022-03-11	A1	5111	NA	FALSE	1	14078.8	0.3382	icontrol
ampicillin	6	ug/mL	2022-03-11	A2	5111	4	FALSE	1	14078.8	0.0946	icontrol
mecillinam	32	ng/mL	2022-03-11	A3	5111	120	FALSE	1	14078.8	0.1294	icontrol
novobiocin	37	ug/mL	2022-03-11	A4	5111	120	FALSE	1	14078.8	0.1139	icontrol
urea	227	mM	2022-03-11	A5	5111	100	FALSE	1	14078.8	0.3126	icontrol
vancomycin	56	ug/mL	2022-03-11	A6	5111	50	FALSE	1	14078.8	0.189	icontrol
none	0		2022-03-11	A7	5142	NA	FALSE	1	14078.8	0.3258	icontrol
ampicillin	6	ug/mL	2022-03-11	A8	5142	4	FALSE	1	14078.8	0.1137	icontrol
mecillinam	32	ng/mL	2022-03-11	A9	5142	120	FALSE	1	14078.8	0.112	icontrol
novobiocin	37	ug/mL	2022-03-11	A10	5142	120	FALSE	1	14078.8	0.1177	icontrol
urea	227	mM	2022-03-11	A11	5142	100	FALSE	1	14078.8	0.3077	icontrol
vancomycin	56	ug/mL	2022-03-11	A12	5142	50	FALSE	1	14078.8	0.2535	icontrol
none	0		2022-03-11	B1	5111	NA	FALSE	2	14078.8	0.3375	icontrol
ampicillin	6	ug/mL	2022-03-11	B2	5111	4	FALSE	2	14078.8	0.0934	icontrol
mecillinam	32	ng/mL	2022-03-11	B3	5111	120	FALSE	2	14078.8	0.1199	icontrol
novobiocin	37	ug/mL	2022-03-11	B4	5111	120	FALSE	2	14078.8	0.1161	icontrol
urea	227	mM	2022-03-11	B5	5111	100	FALSE	2	14078.8	0.306	icontrol
vancomycin	56	ug/mL	2022-03-11	B6	5111	50	FALSE	2	14078.8	0.2371	icontrol
none	0		2022-03-11	B7	5142	NA	FALSE	2	14078.8	0.3438	icontrol
ampicillin	6	ug/mL	2022-03-11	B8	5142	4	FALSE	2	14078.8	0.101	icontrol
mecillinam	32	ng/mL	2022-03-11	B9	5142	120	FALSE	2	14078.8	0.2766	icontrol
novobiocin	37	ug/mL	2022-03-11	B10	5142	120	FALSE	2	14078.8	0.1365	icontrol
urea	227	mM	2022-03-11	B11	5142	100	FALSE	2	14078.8	0.2917	icontrol
vancomycin	56	ug/mL	2022-03-11	B12	5142	50	FALSE	2	14078.8	0.2439	icontrol
none	0		2022-03-11	C1	5111	NA	FALSE	3	14078.8	0.3047	icontrol
ampicillin	6	ug/mL	2022-03-11	C2	5111	4	FALSE	3	14078.8	0.0961	icontrol
mecillinam	32	ng/mL	2022-03-11	C3	5111	120	FALSE	3	14078.8	0.1232	icontrol
novobiocin	37	ug/mL	2022-03-11	C4	5111	120	FALSE	3	14078.8	0.1152	icontrol
urea	227	mM	2022-03-11	C5	5111	100	FALSE	3	14078.8	0.2996	icontrol
vancomycin	56	ug/mL	2022-03-11	C6	5111	50	FALSE	3	14078.8	0.2387	icontrol
none	0		2022-03-11	C7	5142	NA	FALSE	3	14078.8	0.3356	icontrol
ampicillin	6	ug/mL	2022-03-11	C8	5142	4	FALSE	3	14078.8	0.1031	icontrol
mecillinam	32	ng/mL	2022-03-11	C9	5142	120	FALSE	3	14078.8	0.1141	icontrol
novobiocin	37	ug/mL	2022-03-11	C10	5142	120	FALSE	3	14078.8	0.1366	icontrol
urea	227	mM	2022-03-11	C11	5142	100	FALSE	3	14078.8	0.2673	icontrol
vancomycin	56	ug/mL	2022-03-11	C12	5142	50	FALSE	3	14078.8	0.2156	icontrol
none	0		2022-03-11	D1	5111	NA	FALSE	4	14078.8	0.2582	icontrol
ampicillin	6	ug/mL	2022-03-11	D2	5111	4	FALSE	4	14078.8	0.0983	icontrol
mecillinam	32	ng/mL	2022-03-11	D3	5111	120	FALSE	4	14078.8	0.1209	icontrol
novobiocin	37	ug/mL	2022-03-11	D4	5111	120	FALSE	4	14078.8	0.1112	icontrol
urea	227	mM	2022-03-11	D5	5111	100	FALSE	4	14078.8	0.3105	icontrol
vancomycin	56	ug/mL	2022-03-11	D6	5111	50	FALSE	4	14078.8	0.2233	icontrol
none	0		2022-03-11	D7	5142	NA	FALSE	4	14078.8	0.2498	icontrol
ampicillin	6	ug/mL	2022-03-11	D8	5142	4	FALSE	4	14078.8	0.103	icontrol
mecillinam	32	ng/mL	2022-03-11	D9	5142	120	FALSE	4	14078.8	0.1125	icontrol
novobiocin	37	ug/mL	2022-03-11	D10	5142	120	FALSE	4	14078.8	0.1343	icontrol
urea	227	mM	2022-03-11	D11	5142	100	FALSE	4	14078.8	0.2426	icontrol
vancomycin	56	ug/mL	2022-03-11	D12	5142	50	FALSE	4	14078.8	0.1965	icontrol
none	0		2022-03-11	E1	5111	NA	TRUE	1	14078.8	0.2465	icontrol
ampicillin	6	ug/mL	2022-03-11	E2	5111	4	TRUE	1	14078.8	0.0948	icontrol
mecillinam	32	ng/mL	2022-03-11	E3	5111	120	TRUE	1	14078.8	0.1236	icontrol
novobiocin	37	ug/mL	2022-03-11	E4	5111	120	TRUE	1	14078.8	0.115	icontrol
urea	227	mM	2022-03-11	E5	5111	100	TRUE	1	14078.8	0.2096	icontrol
vancomycin	56	ug/mL	2022-03-11	E6	5111	50	TRUE	1	14078.8	0.288	icontrol
none	0		2022-03-11	E7	5142	NA	TRUE	1	14078.8	0.2167	icontrol
ampicillin	6	ug/mL	2022-03-11	E8	5142	4	TRUE	1	14078.8	0.0966	icontrol
mecillinam	32	ng/mL	2022-03-11	E9	5142	120	TRUE	1	14078.8	0.1099	icontrol
novobiocin	37	ug/mL	2022-03-11	E10	5142	120	TRUE	1	14078.8	0.1355	icontrol
urea	227	mM	2022-03-11	E11	5142	100	TRUE	1	14078.8	0.2454	icontrol
vancomycin	56	ug/mL	2022-03-11	E12	5142	50	TRUE	1	14078.8	0.1884	icontrol
none	0		2022-03-11	F1	5111	NA	TRUE	2	14078.8	0.2979	icontrol
ampicillin	6	ug/mL	2022-03-11	F2	5111	4	TRUE	2	14078.8	0.0936	icontrol
mecillinam	32	ng/mL	2022-03-11	F3	5111	120	TRUE	2	14078.8	0.1131	icontrol
novobiocin	37	ug/mL	2022-03-11	F4	5111	120	TRUE	2	14078.8	0.1173	icontrol
urea	227	mM	2022-03-11	F5	5111	100	TRUE	2	14078.8	0.2018	icontrol
vancomycin	56	ug/mL	2022-03-11	F6	5111	50	TRUE	2	14078.8	0.2314	icontrol
none	0		2022-03-11	F7	5142	NA	TRUE	2	14078.8	0.2263	icontrol
ampicillin	6	ug/mL	2022-03-11	F8	5142	4	TRUE	2	14078.8	0.1008	icontrol
mecillinam	32	ng/mL	2022-03-11	F9	5142	120	TRUE	2	14078.8	0.1077	icontrol
novobiocin	37	ug/mL	2022-03-11	F10	5142	120	TRUE	2	14078.8	0.1351	icontrol
urea	227	mM	2022-03-11	F11	5142	100	TRUE	2	14078.8	0.2183	icontrol
vancomycin	56	ug/mL	2022-03-11	F12	5142	50	TRUE	2	14078.8	0.2056	icontrol
none	0		2022-03-11	G1	5111	NA	TRUE	3	14078.8	0.285	icontrol
ampicillin	6	ug/mL	2022-03-11	G2	5111	4	TRUE	3	14078.8	0.0909	icontrol
mecillinam	32	ng/mL	2022-03-11	G3	5111	120	TRUE	3	14078.8	0.1051	icontrol
novobiocin	37	ug/mL	2022-03-11	G4	5111	120	TRUE	3	14078.8	0.1035	icontrol
urea	227	mM	2022-03-11	G5	5111	100	TRUE	3	14078.8	0.2562	icontrol
vancomycin	56	ug/mL	2022-03-11	G6	5111	50	TRUE	3	14078.8	0.1983	icontrol
none	0		2022-03-11	G7	5142	NA	TRUE	3	14078.8	0.2439	icontrol
ampicillin	6	ug/mL	2022-03-11	G8	5142	4	TRUE	3	14078.8	0.1032	icontrol
mecillinam	32	ng/mL	2022-03-11	G9	5142	120	TRUE	3	14078.8	0.1076	icontrol
novobiocin	37	ug/mL	2022-03-11	G10	5142	120	TRUE	3	14078.8	0.135	icontrol
urea	227	mM	2022-03-11	G11	5142	100	TRUE	3	14078.8	0.2435	icontrol
vancomycin	56	ug/mL	2022-03-11	G12	5142	50	TRUE	3	14078.8	0.2175	icontrol
none	0		2022-03-11	H1	5111	NA	TRUE	4	14078.8	0.282	icontrol
ampicillin	6	ug/mL	2022-03-11	H2	5111	4	TRUE	4	14078.8	0.0932	icontrol
mecillinam	32	ng/mL	2022-03-11	H3	5111	120	TRUE	4	14078.8	0.1115	icontrol
novobiocin	37	ug/mL	2022-03-11	H4	5111	120	TRUE	4	14078.8	0.1094	icontrol
urea	227	mM	2022-03-11	H5	5111	100	TRUE	4	14078.8	0.1594	icontrol
vancomycin	56	ug/mL	2022-03-11	H6	5111	50	TRUE	4	14078.8	0.1582	icontrol
none	0		2022-03-11	H7	5142	NA	TRUE	4	14078.8	0.2032	icontrol
ampicillin	6	ug/mL	2022-03-11	H8	5142	4	TRUE	4	14078.8	0.1004	icontrol
mecillinam	32	ng/mL	2022-03-11	H9	5142	120	TRUE	4	14078.8	0.1047	icontrol
novobiocin	37	ug/mL	2022-03-11	H10	5142	120	TRUE	4	14078.8	0.13	icontrol
urea	227	mM	2022-03-11	H11	5142	100	TRUE	4	14078.8	0.179	icontrol
vancomycin	56	ug/mL	2022-03-11	H12	5142	50	TRUE	4	14078.8	0.1967	icontrol
none	0		2022-03-11	A1	5111	NA	FALSE	1	14958.7	0.3837	icontrol
ampicillin	6	ug/mL	2022-03-11	A2	5111	4	FALSE	1	14958.7	0.0935	icontrol
mecillinam	32	ng/mL	2022-03-11	A3	5111	120	FALSE	1	14958.7	0.1346	icontrol
novobiocin	37	ug/mL	2022-03-11	A4	5111	120	FALSE	1	14958.7	0.1172	icontrol
urea	227	mM	2022-03-11	A5	5111	100	FALSE	1	14958.7	0.3548	icontrol
vancomycin	56	ug/mL	2022-03-11	A6	5111	50	FALSE	1	14958.7	0.2259	icontrol
none	0		2022-03-11	A7	5142	NA	FALSE	1	14958.7	0.3722	icontrol
ampicillin	6	ug/mL	2022-03-11	A8	5142	4	FALSE	1	14958.7	0.1129	icontrol
mecillinam	32	ng/mL	2022-03-11	A9	5142	120	FALSE	1	14958.7	0.1161	icontrol
novobiocin	37	ug/mL	2022-03-11	A10	5142	120	FALSE	1	14958.7	0.1255	icontrol
urea	227	mM	2022-03-11	A11	5142	100	FALSE	1	14958.7	0.3574	icontrol
vancomycin	56	ug/mL	2022-03-11	A12	5142	50	FALSE	1	14958.7	0.3005	icontrol
none	0		2022-03-11	B1	5111	NA	FALSE	2	14958.7	0.3815	icontrol
ampicillin	6	ug/mL	2022-03-11	B2	5111	4	FALSE	2	14958.7	0.0925	icontrol
mecillinam	32	ng/mL	2022-03-11	B3	5111	120	FALSE	2	14958.7	0.1232	icontrol
novobiocin	37	ug/mL	2022-03-11	B4	5111	120	FALSE	2	14958.7	0.1184	icontrol
urea	227	mM	2022-03-11	B5	5111	100	FALSE	2	14958.7	0.3472	icontrol
vancomycin	56	ug/mL	2022-03-11	B6	5111	50	FALSE	2	14958.7	0.2746	icontrol
none	0		2022-03-11	B7	5142	NA	FALSE	2	14958.7	0.4056	icontrol
ampicillin	6	ug/mL	2022-03-11	B8	5142	4	FALSE	2	14958.7	0.101	icontrol
mecillinam	32	ng/mL	2022-03-11	B9	5142	120	FALSE	2	14958.7	0.2687	icontrol
novobiocin	37	ug/mL	2022-03-11	B10	5142	120	FALSE	2	14958.7	0.1475	icontrol
urea	227	mM	2022-03-11	B11	5142	100	FALSE	2	14958.7	0.3399	icontrol
vancomycin	56	ug/mL	2022-03-11	B12	5142	50	FALSE	2	14958.7	0.291	icontrol
none	0		2022-03-11	C1	5111	NA	FALSE	3	14958.7	0.3523	icontrol
ampicillin	6	ug/mL	2022-03-11	C2	5111	4	FALSE	3	14958.7	0.0947	icontrol
mecillinam	32	ng/mL	2022-03-11	C3	5111	120	FALSE	3	14958.7	0.1283	icontrol
novobiocin	37	ug/mL	2022-03-11	C4	5111	120	FALSE	3	14958.7	0.1176	icontrol
urea	227	mM	2022-03-11	C5	5111	100	FALSE	3	14958.7	0.3356	icontrol
vancomycin	56	ug/mL	2022-03-11	C6	5111	50	FALSE	3	14958.7	0.2857	icontrol
none	0		2022-03-11	C7	5142	NA	FALSE	3	14958.7	0.3977	icontrol
ampicillin	6	ug/mL	2022-03-11	C8	5142	4	FALSE	3	14958.7	0.1032	icontrol
mecillinam	32	ng/mL	2022-03-11	C9	5142	120	FALSE	3	14958.7	0.1169	icontrol
novobiocin	37	ug/mL	2022-03-11	C10	5142	120	FALSE	3	14958.7	0.1486	icontrol
urea	227	mM	2022-03-11	C11	5142	100	FALSE	3	14958.7	0.3226	icontrol
vancomycin	56	ug/mL	2022-03-11	C12	5142	50	FALSE	3	14958.7	0.2579	icontrol
none	0		2022-03-11	D1	5111	NA	FALSE	4	14958.7	0.2971	icontrol
ampicillin	6	ug/mL	2022-03-11	D2	5111	4	FALSE	4	14958.7	0.0965	icontrol
mecillinam	32	ng/mL	2022-03-11	D3	5111	120	FALSE	4	14958.7	0.1233	icontrol
novobiocin	37	ug/mL	2022-03-11	D4	5111	120	FALSE	4	14958.7	0.1137	icontrol
urea	227	mM	2022-03-11	D5	5111	100	FALSE	4	14958.7	0.3477	icontrol
vancomycin	56	ug/mL	2022-03-11	D6	5111	50	FALSE	4	14958.7	0.2638	icontrol
none	0		2022-03-11	D7	5142	NA	FALSE	4	14958.7	0.3328	icontrol
ampicillin	6	ug/mL	2022-03-11	D8	5142	4	FALSE	4	14958.7	0.1024	icontrol
mecillinam	32	ng/mL	2022-03-11	D9	5142	120	FALSE	4	14958.7	0.1141	icontrol
novobiocin	37	ug/mL	2022-03-11	D10	5142	120	FALSE	4	14958.7	0.1448	icontrol
urea	227	mM	2022-03-11	D11	5142	100	FALSE	4	14958.7	0.3006	icontrol
vancomycin	56	ug/mL	2022-03-11	D12	5142	50	FALSE	4	14958.7	0.2371	icontrol
none	0		2022-03-11	E1	5111	NA	TRUE	1	14958.7	0.2867	icontrol
ampicillin	6	ug/mL	2022-03-11	E2	5111	4	TRUE	1	14958.7	0.0932	icontrol
mecillinam	32	ng/mL	2022-03-11	E3	5111	120	TRUE	1	14958.7	0.127	icontrol
novobiocin	37	ug/mL	2022-03-11	E4	5111	120	TRUE	1	14958.7	0.1184	icontrol
urea	227	mM	2022-03-11	E5	5111	100	TRUE	1	14958.7	0.2626	icontrol
vancomycin	56	ug/mL	2022-03-11	E6	5111	50	TRUE	1	14958.7	0.3293	icontrol
none	0		2022-03-11	E7	5142	NA	TRUE	1	14958.7	0.2804	icontrol
ampicillin	6	ug/mL	2022-03-11	E8	5142	4	TRUE	1	14958.7	0.0962	icontrol
mecillinam	32	ng/mL	2022-03-11	E9	5142	120	TRUE	1	14958.7	0.1107	icontrol
novobiocin	37	ug/mL	2022-03-11	E10	5142	120	TRUE	1	14958.7	0.1461	icontrol
urea	227	mM	2022-03-11	E11	5142	100	TRUE	1	14958.7	0.2962	icontrol
vancomycin	56	ug/mL	2022-03-11	E12	5142	50	TRUE	1	14958.7	0.2293	icontrol
none	0		2022-03-11	F1	5111	NA	TRUE	2	14958.7	0.3472	icontrol
ampicillin	6	ug/mL	2022-03-11	F2	5111	4	TRUE	2	14958.7	0.0932	icontrol
mecillinam	32	ng/mL	2022-03-11	F3	5111	120	TRUE	2	14958.7	0.1147	icontrol
