Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	11700	0.357	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	11700	0.34	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	11700	0.437	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	11700	0.551	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	11700	0.555	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	11700	0.466	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	11700	0.478	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	11700	0.437	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	11700	0.54	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	11700	0.473	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	11700	0.456	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	11700	0.395	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	11700	0.351	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	11700	0.36	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	11700	0.427	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	11700	0.55	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	11700	0.558	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	11700	0.477	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	11700	0.495	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	11700	0.405	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	11700	0.569	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	11700	0.462	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	11700	0.466	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	11700	0.395	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	11700	0.331	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	11700	0.336	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	11700	0.42	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	11700	0.57	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	11700	0.595	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	11700	0.486	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	11700	0.504	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	11700	0.412	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	11700	0.556	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	11700	0.456	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	11700	0.477	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	11700	0.41	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	11700	0.338	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	11700	0.341	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	11700	0.436	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	11700	0.612	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	11700	0.595	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	11700	0.462	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	11700	0.479	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	11700	0.404	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	11700	0.561	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	11700	0.458	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	11700	0.502	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	11700	0.405	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	11700	0.345	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	11700	0.317	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	11700	0.463	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	12600	0.661	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	12600	0.614	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	12600	0.544	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	12600	0.533	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	12600	0.501	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	12600	0.667	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	12600	0.565	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	12600	0.585	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	12600	0.425	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	12600	0.393	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	12600	0.397	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	12600	0.581	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	12600	0.633	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	12600	0.595	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	12600	0.537	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	12600	0.518	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	12600	0.509	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	12600	0.609	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	12600	0.531	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	12600	0.566	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	12600	0.428	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	12600	0.39	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	12600	0.391	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	12600	0.568	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	12600	0.648	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	12600	0.621	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	12600	0.54	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	12600	0.524	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	12600	0.519	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	12600	0.626	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	12600	0.556	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	12600	0.557	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	12600	0.429	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	12600	0.415	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	12600	0.402	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	12600	0.558	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	12600	0.65	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	12600	0.618	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	12600	0.547	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	12600	0.517	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	12600	0.509	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	12600	0.642	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	12600	0.555	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	12600	0.586	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	12600	0.424	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	12600	0.406	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	12600	0.395	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	12600	0.534	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	12600	0.62	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	12600	0.625	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	12600	0.528	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	12600	0.52	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	12600	0.502	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	12600	0.618	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	12600	0.556	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	12600	0.54	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	12600	0.445	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	12600	0.396	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	12600	0.411	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	12600	0.52	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	12600	0.628	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	12600	0.624	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	12600	0.535	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	12600	0.534	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	12600	0.471	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	12600	0.618	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	12600	0.522	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	12600	0.552	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	12600	0.444	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	12600	0.378	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	12600	0.391	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	12600	0.522	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	12600	0.65	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	12600	0.64	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	12600	0.546	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	12600	0.552	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	12600	0.485	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	12600	0.601	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	12600	0.528	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	12600	0.57	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	12600	0.46	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	12600	0.388	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	12600	0.4	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	12600	0.525	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	12600	0.687	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	12600	0.658	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	12600	0.52	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	12600	0.518	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	12600	0.473	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	12600	0.62	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	12600	0.535	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	12600	0.586	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	12600	0.455	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	12600	0.38	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	12600	0.373	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	12600	0.536	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	13500	0.694	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	13500	0.641	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	13500	0.577	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	13500	0.584	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	13500	0.579	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	13500	0.718	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	13500	0.627	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	13500	0.64	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	13500	0.478	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	13500	0.433	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	13500	0.451	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	13500	0.649	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	13500	0.671	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	13500	0.642	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	13500	0.56	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	13500	0.55	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	13500	0.595	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	13500	0.634	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	13500	0.6	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	13500	0.633	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	13500	0.482	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	13500	0.446	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	13500	0.448	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	13500	0.618	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	13500	0.687	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	13500	0.649	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	13500	0.561	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	13500	0.571	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	13500	0.592	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	13500	0.662	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	13500	0.612	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	13500	0.633	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	13500	0.485	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	13500	0.465	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	13500	0.464	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	13500	0.612	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	13500	0.68	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	13500	0.653	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	13500	0.567	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	13500	0.572	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	13500	0.583	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	13500	0.694	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	13500	0.606	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	13500	0.617	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	13500	0.479	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	13500	0.46	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	13500	0.45	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	13500	0.597	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	13500	0.673	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	13500	0.657	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	13500	0.57	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	13500	0.557	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	13500	0.565	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	13500	0.673	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	13500	0.615	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	13500	0.614	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	13500	0.499	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	13500	0.444	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	13500	0.469	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	13500	0.585	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	13500	0.681	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	13500	0.666	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	13500	0.571	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	13500	0.572	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	13500	0.537	sunrise
vancomycin	56	ug/mL	2022-03-16	F6	5123	100	TRUE	2	13500	0.637	sunrise
none	0		2022-03-16	F7	5144	0	TRUE	2	13500	0.585	sunrise
mecillinam	32	ng/mL	2022-03-16	F8	5144	60	TRUE	2	13500	0.601	sunrise
nickel(ii)	70	mM	2022-03-16	F9	5144	5	TRUE	2	13500	0.496	sunrise
novobiocin	37	ug/mL	2022-03-16	F10	5144	60	TRUE	2	13500	0.423	sunrise
urea	227	mM	2022-03-16	F11	5144	500	TRUE	2	13500	0.444	sunrise
vancomycin	56	ug/mL	2022-03-16	F12	5144	100	TRUE	2	13500	0.55	sunrise
none	0		2022-03-16	G1	5123	0	TRUE	3	13500	0.693	sunrise
mecillinam	32	ng/mL	2022-03-16	G2	5123	60	TRUE	3	13500	0.667	sunrise
nickel(ii)	70	mM	2022-03-16	G3	5123	5	TRUE	3	13500	0.582	sunrise
novobiocin	37	ug/mL	2022-03-16	G4	5123	60	TRUE	3	13500	0.584	sunrise
urea	227	mM	2022-03-16	G5	5123	500	TRUE	3	13500	0.536	sunrise
vancomycin	56	ug/mL	2022-03-16	G6	5123	100	TRUE	3	13500	0.639	sunrise
none	0		2022-03-16	G7	5144	0	TRUE	3	13500	0.588	sunrise
mecillinam	32	ng/mL	2022-03-16	G8	5144	60	TRUE	3	13500	0.627	sunrise
nickel(ii)	70	mM	2022-03-16	G9	5144	5	TRUE	3	13500	0.51	sunrise
novobiocin	37	ug/mL	2022-03-16	G10	5144	60	TRUE	3	13500	0.429	sunrise
urea	227	mM	2022-03-16	G11	5144	500	TRUE	3	13500	0.457	sunrise
vancomycin	56	ug/mL	2022-03-16	G12	5144	100	TRUE	3	13500	0.584	sunrise
none	0		2022-03-16	H1	5123	0	TRUE	4	13500	0.71	sunrise
mecillinam	32	ng/mL	2022-03-16	H2	5123	60	TRUE	4	13500	0.703	sunrise
nickel(ii)	70	mM	2022-03-16	H3	5123	5	TRUE	4	13500	0.566	sunrise
novobiocin	37	ug/mL	2022-03-16	H4	5123	60	TRUE	4	13500	0.569	sunrise
urea	227	mM	2022-03-16	H5	5123	500	TRUE	4	13500	0.547	sunrise
vancomycin	56	ug/mL	2022-03-16	H6	5123	100	TRUE	4	13500	0.666	sunrise
none	0		2022-03-16	H7	5144	0	TRUE	4	13500	0.617	sunrise
mecillinam	32	ng/mL	2022-03-16	H8	5144	60	TRUE	4	13500	0.658	sunrise
nickel(ii)	70	mM	2022-03-16	H9	5144	5	TRUE	4	13500	0.513	sunrise
novobiocin	37	ug/mL	2022-03-16	H10	5144	60	TRUE	4	13500	0.432	sunrise
urea	227	mM	2022-03-16	H11	5144	500	TRUE	4	13500	0.434	sunrise
vancomycin	56	ug/mL	2022-03-16	H12	5144	100	TRUE	4	13500	0.596	sunrise
none	0		2022-03-16	A1	5123	0	FALSE	1	14400	0.75	sunrise
mecillinam	32	ng/mL	2022-03-16	A2	5123	60	FALSE	1	14400	0.663	sunrise
nickel(ii)	70	mM	2022-03-16	A3	5123	5	FALSE	1	14400	0.618	sunrise
novobiocin	37	ug/mL	2022-03-16	A4	5123	60	FALSE	1	14400	0.605	sunrise
urea	227	mM	2022-03-16	A5	5123	500	FALSE	1	14400	0.619	sunrise
vancomycin	56	ug/mL	2022-03-16	A6	5123	100	FALSE	1	14400	0.743	sunrise
none	0		2022-03-16	A7	5144	0	FALSE	1	14400	0.675	sunrise
mecillinam	32	ng/mL	2022-03-16	A8	5144	60	FALSE	1	14400	0.688	sunrise
nickel(ii)	70	mM	2022-03-16	A9	5144	5	FALSE	1	14400	0.527	sunrise
novobiocin	37	ug/mL	2022-03-16	A10	5144	60	FALSE	1	14400	0.481	sunrise
urea	227	mM	2022-03-16	A11	5144	500	FALSE	1	14400	0.52	sunrise
vancomycin	56	ug/mL	2022-03-16	A12	5144	100	FALSE	1	14400	0.683	sunrise
none	0		2022-03-16	B1	5123	0	FALSE	2	14400	0.682	sunrise
mecillinam	32	ng/mL	2022-03-16	B2	5123	60	FALSE	2	14400	0.656	sunrise
nickel(ii)	70	mM	2022-03-16	B3	5123	5	FALSE	2	14400	0.591	sunrise
novobiocin	37	ug/mL	2022-03-16	B4	5123	60	FALSE	2	14400	0.563	sunrise
urea	227	mM	2022-03-16	B5	5123	500	FALSE	2	14400	0.626	sunrise
vancomycin	56	ug/mL	2022-03-16	B6	5123	100	FALSE	2	14400	0.648	sunrise
none	0		2022-03-16	B7	5144	0	FALSE	2	14400	0.632	sunrise
mecillinam	32	ng/mL	2022-03-16	B8	5144	60	FALSE	2	14400	0.667	sunrise
nickel(ii)	70	mM	2022-03-16	B9	5144	5	FALSE	2	14400	0.535	sunrise
novobiocin	37	ug/mL	2022-03-16	B10	5144	60	FALSE	2	14400	0.485	sunrise
urea	227	mM	2022-03-16	B11	5144	500	FALSE	2	14400	0.526	sunrise
vancomycin	56	ug/mL	2022-03-16	B12	5144	100	FALSE	2	14400	0.664	sunrise
none	0		2022-03-16	C1	5123	0	FALSE	3	14400	0.684	sunrise
mecillinam	32	ng/mL	2022-03-16	C2	5123	60	FALSE	3	14400	0.65	sunrise
nickel(ii)	70	mM	2022-03-16	C3	5123	5	FALSE	3	14400	0.587	sunrise
novobiocin	37	ug/mL	2022-03-16	C4	5123	60	FALSE	3	14400	0.592	sunrise
urea	227	mM	2022-03-16	C5	5123	500	FALSE	3	14400	0.627	sunrise
vancomycin	56	ug/mL	2022-03-16	C6	5123	100	FALSE	3	14400	0.669	sunrise
none	0		2022-03-16	C7	5144	0	FALSE	3	14400	0.665	sunrise
mecillinam	32	ng/mL	2022-03-16	C8	5144	60	FALSE	3	14400	0.661	sunrise
nickel(ii)	70	mM	2022-03-16	C9	5144	5	FALSE	3	14400	0.538	sunrise
novobiocin	37	ug/mL	2022-03-16	C10	5144	60	FALSE	3	14400	0.508	sunrise
urea	227	mM	2022-03-16	C11	5144	500	FALSE	3	14400	0.54	sunrise
vancomycin	56	ug/mL	2022-03-16	C12	5144	100	FALSE	3	14400	0.641	sunrise
none	0		2022-03-16	D1	5123	0	FALSE	4	14400	0.652	sunrise
mecillinam	32	ng/mL	2022-03-16	D2	5123	60	FALSE	4	14400	0.644	sunrise
nickel(ii)	70	mM	2022-03-16	D3	5123	5	FALSE	4	14400	0.595	sunrise
novobiocin	37	ug/mL	2022-03-16	D4	5123	60	FALSE	4	14400	0.59	sunrise
urea	227	mM	2022-03-16	D5	5123	500	FALSE	4	14400	0.62	sunrise
vancomycin	56	ug/mL	2022-03-16	D6	5123	100	FALSE	4	14400	0.704	sunrise
none	0		2022-03-16	D7	5144	0	FALSE	4	14400	0.662	sunrise
mecillinam	32	ng/mL	2022-03-16	D8	5144	60	FALSE	4	14400	0.683	sunrise
nickel(ii)	70	mM	2022-03-16	D9	5144	5	FALSE	4	14400	0.533	sunrise
novobiocin	37	ug/mL	2022-03-16	D10	5144	60	FALSE	4	14400	0.503	sunrise
urea	227	mM	2022-03-16	D11	5144	500	FALSE	4	14400	0.521	sunrise
vancomycin	56	ug/mL	2022-03-16	D12	5144	100	FALSE	4	14400	0.629	sunrise
none	0		2022-03-16	E1	5123	0	TRUE	1	14400	0.675	sunrise
mecillinam	32	ng/mL	2022-03-16	E2	5123	60	TRUE	1	14400	0.681	sunrise
nickel(ii)	70	mM	2022-03-16	E3	5123	5	TRUE	1	14400	0.578	sunrise
novobiocin	37	ug/mL	2022-03-16	E4	5123	60	TRUE	1	14400	0.572	sunrise
urea	227	mM	2022-03-16	E5	5123	500	TRUE	1	14400	0.614	sunrise
vancomycin	56	ug/mL	2022-03-16	E6	5123	100	TRUE	1	14400	0.662	sunrise
none	0		2022-03-16	E7	5144	0	TRUE	1	14400	0.659	sunrise
mecillinam	32	ng/mL	2022-03-16	E8	5144	60	TRUE	1	14400	0.652	sunrise
nickel(ii)	70	mM	2022-03-16	E9	5144	5	TRUE	1	14400	0.546	sunrise
novobiocin	37	ug/mL	2022-03-16	E10	5144	60	TRUE	1	14400	0.49	sunrise
urea	227	mM	2022-03-16	E11	5144	500	TRUE	1	14400	0.535	sunrise
vancomycin	56	ug/mL	2022-03-16	E12	5144	100	TRUE	1	14400	0.623	sunrise
none	0		2022-03-16	F1	5123	0	TRUE	2	14400	0.682	sunrise
mecillinam	32	ng/mL	2022-03-16	F2	5123	60	TRUE	2	14400	0.659	sunrise
nickel(ii)	70	mM	2022-03-16	F3	5123	5	TRUE	2	14400	0.589	sunrise
novobiocin	37	ug/mL	2022-03-16	F4	5123	60	TRUE	2	14400	0.591	sunrise
urea	227	mM	2022-03-16	F5	5123	500	TRUE	2	14400	0.585	sunrise
