Chemical	cJMP	Unit	Date	Well	Organism	Dose	Induced	Rep	Time	OD600	Instrument
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	12600	0.378	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	12600	0.554	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	12600	0.564	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	12600	0.543	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	12600	0.127	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	12600	0.46	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	12600	0.383	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	12600	0.56	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	12600	0.545	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	12600	0.525	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	12600	0.135	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	12600	0.43	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	12600	0.392	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	12600	0.556	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	12600	0.558	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	12600	0.565	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	12600	0.153	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	12600	0.466	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	12600	0.437	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	12600	0.563	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	12600	0.555	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	12600	0.531	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	12600	0.173	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	12600	0.442	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	12600	0.43	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	12600	0.555	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	12600	0.554	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	12600	0.557	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	12600	0.132	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	12600	0.455	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	12600	0.39	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	12600	0.601	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	12600	0.576	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	12600	0.549	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	12600	0.128	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	12600	0.439	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	12600	0.391	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	12600	0.578	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	13500	0.592	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	13500	0.607	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	13500	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	13500	0.46	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	13500	0.431	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	13500	0.597	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	13500	0.586	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	13500	0.564	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	13500	0.123	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	13500	0.437	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	13500	0.411	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	13500	0.568	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	13500	0.582	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	13500	0.572	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	13500	0.131	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	13500	0.481	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	13500	0.43	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	13500	0.596	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	13500	0.604	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	13500	0.594	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	13500	0.124	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	13500	0.441	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	13500	0.429	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	13500	0.587	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	13500	0.609	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	13500	0.578	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	13500	0.138	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	13500	0.46	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	13500	0.431	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	13500	0.599	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	13500	0.603	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	13500	0.568	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	13500	0.125	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	13500	0.442	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	13500	0.424	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	13500	0.604	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	13500	0.601	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	13500	0.587	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	13500	0.133	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	13500	0.483	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	13500	0.435	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	13500	0.61	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	13500	0.611	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	13500	0.574	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	13500	0.129	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	13500	0.449	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	13500	0.439	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	13500	0.612	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	13500	0.616	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	13500	0.587	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	13500	0.133	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	13500	0.47	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	13500	0.439	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	13500	0.615	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	13500	0.597	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	13500	0.561	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	13500	0.13	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	13500	0.454	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	13500	0.423	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	13500	0.6	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	13500	0.61	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	13500	0.581	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	13500	0.13	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	13500	0.475	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	13500	0.432	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	13500	0.604	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	13500	0.595	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	13500	0.56	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	13500	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	13500	0.452	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	13500	0.435	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	13500	0.602	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	13500	0.604	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	13500	0.599	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	13500	0.161	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	13500	0.485	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	13500	0.479	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	13500	0.606	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	13500	0.593	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	13500	0.568	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	13500	0.173	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	13500	0.468	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	13500	0.47	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	13500	0.6	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	13500	0.601	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	13500	0.591	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	13500	0.132	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	13500	0.474	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	13500	0.437	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	13500	0.643	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	13500	0.623	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	13500	0.588	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	13500	0.131	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	13500	0.449	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	13500	0.441	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	13500	0.621	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	14400	0.627	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	14400	0.626	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	14400	0.143	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	14400	0.475	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	14400	0.478	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	14400	0.628	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	14400	0.618	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	14400	0.584	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	14400	0.125	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	14400	0.46	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	14400	0.454	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	14400	0.603	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	14400	0.612	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	14400	0.593	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	14400	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	14400	0.49	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	14400	0.485	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	14400	0.63	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	14400	0.635	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	14400	0.614	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	14400	0.13	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	14400	0.458	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	14400	0.476	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	14400	0.622	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	14400	0.633	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	14400	0.598	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	14400	0.142	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	14400	0.469	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	14400	0.479	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	14400	0.631	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	14400	0.633	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	14400	0.59	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	14400	0.127	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	14400	0.454	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	14400	0.47	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	14400	0.635	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	14400	0.623	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	14400	0.606	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	14400	0.143	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	14400	0.481	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	14400	0.489	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	14400	0.644	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	14400	0.644	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	14400	0.596	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	14400	0.132	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	14400	0.463	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	14400	0.484	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	14400	0.644	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	14400	0.64	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	14400	0.608	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	14400	0.135	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	14400	0.487	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	14400	0.495	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	14400	0.649	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	14400	0.631	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	14400	0.588	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	14400	0.14	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	14400	0.467	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	14400	0.478	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	14400	0.634	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	14400	0.642	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	14400	0.605	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	14400	0.132	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	14400	0.492	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	14400	0.489	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	14400	0.641	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	14400	0.632	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	14400	0.588	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	14400	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	14400	0.464	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	14400	0.48	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	14400	0.638	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	14400	0.631	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	14400	0.615	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	14400	0.157	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	14400	0.495	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	14400	0.52	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	14400	0.636	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	14400	0.626	sunrise
mecillinam	32	ng/mL	2022-03-15	G8	5142	60	TRUE	3	14400	0.59	sunrise
nickel(ii)	70	mM	2022-03-15	G9	5142	5	TRUE	3	14400	0.172	sunrise
novobiocin	37	ug/mL	2022-03-15	G10	5142	60	TRUE	3	14400	0.484	sunrise
urea	227	mM	2022-03-15	G11	5142	500	TRUE	3	14400	0.521	sunrise
vancomycin	56	ug/mL	2022-03-15	G12	5142	100	TRUE	3	14400	0.633	sunrise
none	0		2022-03-15	H1	5147	0	TRUE	4	14400	0.638	sunrise
mecillinam	32	ng/mL	2022-03-15	H2	5147	60	TRUE	4	14400	0.613	sunrise
nickel(ii)	70	mM	2022-03-15	H3	5147	5	TRUE	4	14400	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	H4	5147	60	TRUE	4	14400	0.477	sunrise
urea	227	mM	2022-03-15	H5	5147	500	TRUE	4	14400	0.493	sunrise
vancomycin	56	ug/mL	2022-03-15	H6	5147	100	TRUE	4	14400	0.669	sunrise
none	0		2022-03-15	H7	5142	0	TRUE	4	14400	0.661	sunrise
mecillinam	32	ng/mL	2022-03-15	H8	5142	60	TRUE	4	14400	0.608	sunrise
nickel(ii)	70	mM	2022-03-15	H9	5142	5	TRUE	4	14400	0.137	sunrise
novobiocin	37	ug/mL	2022-03-15	H10	5142	60	TRUE	4	14400	0.469	sunrise
urea	227	mM	2022-03-15	H11	5142	500	TRUE	4	14400	0.486	sunrise
vancomycin	56	ug/mL	2022-03-15	H12	5142	100	TRUE	4	14400	0.649	sunrise
none	0		2022-03-15	A1	5147	0	FALSE	1	15300	0.64	sunrise
mecillinam	32	ng/mL	2022-03-15	A2	5147	60	FALSE	1	15300	0.634	sunrise
nickel(ii)	70	mM	2022-03-15	A3	5147	5	FALSE	1	15300	0.147	sunrise
novobiocin	37	ug/mL	2022-03-15	A4	5147	60	FALSE	1	15300	0.482	sunrise
urea	227	mM	2022-03-15	A5	5147	500	FALSE	1	15300	0.516	sunrise
vancomycin	56	ug/mL	2022-03-15	A6	5147	100	FALSE	1	15300	0.644	sunrise
none	0		2022-03-15	A7	5142	0	FALSE	1	15300	0.633	sunrise
mecillinam	32	ng/mL	2022-03-15	A8	5142	60	FALSE	1	15300	0.594	sunrise
nickel(ii)	70	mM	2022-03-15	A9	5142	5	FALSE	1	15300	0.128	sunrise
novobiocin	37	ug/mL	2022-03-15	A10	5142	60	FALSE	1	15300	0.462	sunrise
urea	227	mM	2022-03-15	A11	5142	500	FALSE	1	15300	0.49	sunrise
vancomycin	56	ug/mL	2022-03-15	A12	5142	100	FALSE	1	15300	0.621	sunrise
none	0		2022-03-15	B1	5147	0	FALSE	2	15300	0.622	sunrise
mecillinam	32	ng/mL	2022-03-15	B2	5147	60	FALSE	2	15300	0.599	sunrise
nickel(ii)	70	mM	2022-03-15	B3	5147	5	FALSE	2	15300	0.141	sunrise
novobiocin	37	ug/mL	2022-03-15	B4	5147	60	FALSE	2	15300	0.487	sunrise
urea	227	mM	2022-03-15	B5	5147	500	FALSE	2	15300	0.527	sunrise
vancomycin	56	ug/mL	2022-03-15	B6	5147	100	FALSE	2	15300	0.647	sunrise
none	0		2022-03-15	B7	5142	0	FALSE	2	15300	0.65	sunrise
mecillinam	32	ng/mL	2022-03-15	B8	5142	60	FALSE	2	15300	0.624	sunrise
nickel(ii)	70	mM	2022-03-15	B9	5142	5	FALSE	2	15300	0.135	sunrise
novobiocin	37	ug/mL	2022-03-15	B10	5142	60	FALSE	2	15300	0.466	sunrise
urea	227	mM	2022-03-15	B11	5142	500	FALSE	2	15300	0.517	sunrise
vancomycin	56	ug/mL	2022-03-15	B12	5142	100	FALSE	2	15300	0.637	sunrise
none	0		2022-03-15	C1	5147	0	FALSE	3	15300	0.639	sunrise
mecillinam	32	ng/mL	2022-03-15	C2	5147	60	FALSE	3	15300	0.603	sunrise
nickel(ii)	70	mM	2022-03-15	C3	5147	5	FALSE	3	15300	0.146	sunrise
novobiocin	37	ug/mL	2022-03-15	C4	5147	60	FALSE	3	15300	0.474	sunrise
urea	227	mM	2022-03-15	C5	5147	500	FALSE	3	15300	0.519	sunrise
vancomycin	56	ug/mL	2022-03-15	C6	5147	100	FALSE	3	15300	0.648	sunrise
none	0		2022-03-15	C7	5142	0	FALSE	3	15300	0.647	sunrise
mecillinam	32	ng/mL	2022-03-15	C8	5142	60	FALSE	3	15300	0.599	sunrise
nickel(ii)	70	mM	2022-03-15	C9	5142	5	FALSE	3	15300	0.13	sunrise
novobiocin	37	ug/mL	2022-03-15	C10	5142	60	FALSE	3	15300	0.458	sunrise
urea	227	mM	2022-03-15	C11	5142	500	FALSE	3	15300	0.509	sunrise
vancomycin	56	ug/mL	2022-03-15	C12	5142	100	FALSE	3	15300	0.649	sunrise
none	0		2022-03-15	D1	5147	0	FALSE	4	15300	0.626	sunrise
mecillinam	32	ng/mL	2022-03-15	D2	5147	60	FALSE	4	15300	0.611	sunrise
nickel(ii)	70	mM	2022-03-15	D3	5147	5	FALSE	4	15300	0.147	sunrise
novobiocin	37	ug/mL	2022-03-15	D4	5147	60	FALSE	4	15300	0.484	sunrise
urea	227	mM	2022-03-15	D5	5147	500	FALSE	4	15300	0.529	sunrise
vancomycin	56	ug/mL	2022-03-15	D6	5147	100	FALSE	4	15300	0.661	sunrise
none	0		2022-03-15	D7	5142	0	FALSE	4	15300	0.655	sunrise
mecillinam	32	ng/mL	2022-03-15	D8	5142	60	FALSE	4	15300	0.606	sunrise
nickel(ii)	70	mM	2022-03-15	D9	5142	5	FALSE	4	15300	0.135	sunrise
novobiocin	37	ug/mL	2022-03-15	D10	5142	60	FALSE	4	15300	0.47	sunrise
urea	227	mM	2022-03-15	D11	5142	500	FALSE	4	15300	0.524	sunrise
vancomycin	56	ug/mL	2022-03-15	D12	5142	100	FALSE	4	15300	0.658	sunrise
none	0		2022-03-15	E1	5147	0	TRUE	1	15300	0.648	sunrise
mecillinam	32	ng/mL	2022-03-15	E2	5147	60	TRUE	1	15300	0.616	sunrise
nickel(ii)	70	mM	2022-03-15	E3	5147	5	TRUE	1	15300	0.141	sunrise
novobiocin	37	ug/mL	2022-03-15	E4	5147	60	TRUE	1	15300	0.486	sunrise
urea	227	mM	2022-03-15	E5	5147	500	TRUE	1	15300	0.541	sunrise
vancomycin	56	ug/mL	2022-03-15	E6	5147	100	TRUE	1	15300	0.665	sunrise
none	0		2022-03-15	E7	5142	0	TRUE	1	15300	0.65	sunrise
mecillinam	32	ng/mL	2022-03-15	E8	5142	60	TRUE	1	15300	0.602	sunrise
nickel(ii)	70	mM	2022-03-15	E9	5142	5	TRUE	1	15300	0.147	sunrise
novobiocin	37	ug/mL	2022-03-15	E10	5142	60	TRUE	1	15300	0.47	sunrise
urea	227	mM	2022-03-15	E11	5142	500	TRUE	1	15300	0.518	sunrise
vancomycin	56	ug/mL	2022-03-15	E12	5142	100	TRUE	1	15300	0.65	sunrise
none	0		2022-03-15	F1	5147	0	TRUE	2	15300	0.65	sunrise
mecillinam	32	ng/mL	2022-03-15	F2	5147	60	TRUE	2	15300	0.614	sunrise
nickel(ii)	70	mM	2022-03-15	F3	5147	5	TRUE	2	15300	0.136	sunrise
novobiocin	37	ug/mL	2022-03-15	F4	5147	60	TRUE	2	15300	0.486	sunrise
urea	227	mM	2022-03-15	F5	5147	500	TRUE	2	15300	0.53	sunrise
vancomycin	56	ug/mL	2022-03-15	F6	5147	100	TRUE	2	15300	0.66	sunrise
none	0		2022-03-15	F7	5142	0	TRUE	2	15300	0.651	sunrise
mecillinam	32	ng/mL	2022-03-15	F8	5142	60	TRUE	2	15300	0.602	sunrise
nickel(ii)	70	mM	2022-03-15	F9	5142	5	TRUE	2	15300	0.141	sunrise
novobiocin	37	ug/mL	2022-03-15	F10	5142	60	TRUE	2	15300	0.476	sunrise
urea	227	mM	2022-03-15	F11	5142	500	TRUE	2	15300	0.517	sunrise
vancomycin	56	ug/mL	2022-03-15	F12	5142	100	TRUE	2	15300	0.656	sunrise
none	0		2022-03-15	G1	5147	0	TRUE	3	15300	0.638	sunrise
mecillinam	32	ng/mL	2022-03-15	G2	5147	60	TRUE	3	15300	0.621	sunrise
nickel(ii)	70	mM	2022-03-15	G3	5147	5	TRUE	3	15300	0.163	sunrise
novobiocin	37	ug/mL	2022-03-15	G4	5147	60	TRUE	3	15300	0.5	sunrise
urea	227	mM	2022-03-15	G5	5147	500	TRUE	3	15300	0.559	sunrise
vancomycin	56	ug/mL	2022-03-15	G6	5147	100	TRUE	3	15300	0.653	sunrise
none	0		2022-03-15	G7	5142	0	TRUE	3	15300	0.642	sunrise
